astonmartin,db2,base,1952,26,26,0
hyundai,elantra,se,2010,188,188,0
hyundai,elantra,se,2013,648,142,506
hyundai,elantra,se,2014,2288,880,1408
hyundai,elantra,se,2015,1656,1656,0
hyundai,elantra,se,2016,2720,392,2328
hyundai,elantra,se,2017,8010,172,7838
hyundai,elantra,se,2018,7315,1470,5845
hyundai,elantra,sel,2018,2158,0,2158
hyundai,elantra,sport,2014,1407,0,1407
hyundai,elantra,sport,2015,2210,0,2210
hyundai,elantra,sport,2016,264,0,264
hyundai,elantra,sport,2017,464,464,0
hyundai,elantra,sport,2018,1815,542,1273
hyundai,elantra,touring,2009,20,20,0
hyundai,elantra,valueedition,2016,2794,220,2574
hyundai,elantra,valueedition,2017,1350,786,564
hyundai,elantra,valueedition,2018,2162,0,2162
hyundai,elantra,xECOx,2018,1302,1302,0
hyundai,elantragt,base,2013,2619,0,2619
hyundai,elantragt,base,2014,2808,0,2808
hyundai,elantragt,base,2015,1974,0,1974
hyundai,elantragt,base,2016,1852,1852,0
hyundai,elantragt,base,2017,2716,0,2716
hyundai,elantragt,base,2018,1901,570,1331
hyundai,elantragt,sport,2018,2161,1,2160
hyundai,elantratouring,gls,2010,326,326,0
hyundai,elantratouring,gls,2011,246,246,0
hyundai,elantratouring,gls,2012,388,388,0
hyundai,elantratouring,se,2010,146,146,0
hyundai,elantratouring,se,2011,224,224,0
hyundai,elantratouring,se,2012,196,196,0
hyundai,entourage,se,2007,70,70,0
hyundai,equus,signature,2011,264,264,0
hyundai,equus,signature,2012,394,394,0
hyundai,equus,signature,2013,688,0,688
hyundai,equus,signature,2014,1089,58,1031
hyundai,equus,signature,2015,1726,0,1726
hyundai,equus,signature,2016,344,0,344
hyundai,equus,ultimate,2011,44,44,0
hyundai,equus,ultimate,2012,98,98,0
hyundai,equus,ultimate,2013,105,0,105
hyundai,equus,ultimate,2014,184,0,184
hyundai,equus,ultimate,2015,314,0,314
hyundai,equus,ultimate,2016,102,0,102
hyundai,genesis,2dot0t,2010,6,6,0
hyundai,genesis,3dot8,2009,740,740,0
hyundai,genesis,3dot8,2010,386,386,0
hyundai,genesis,3dot8,2011,686,686,0
hyundai,genesis,3dot8,2012,1590,1590,0
hyundai,genesis,3dot8,2013,2436,0,2436
hyundai,genesis,3dot8,2014,1493,0,1493
hyundai,genesis,3dot8,2015,3028,0,3028
hyundai,genesis,3dot8,2016,1232,1232,0
hyundai,genesis,3dot8track,2010,6,6,0
hyundai,genesis,4dot6,2009,390,390,0
hyundai,genesis,4dot6,2010,414,414,0
hyundai,genesis,4dot6,2011,626,626,0
hyundai,genesis,4dot6,2012,316,316,0
hyundai,genesis,5dot0rspec,2012,304,304,0
hyundai,genesis,5dot0rspec,2013,676,0,676
hyundai,genesis,5dot0rspec,2014,76,76,0
hyundai,genesiscoupe,2dot0t,2010,207,206,1
hyundai,genesiscoupe,2dot0t,2011,386,386,0
hyundai,genesiscoupe,2dot0t,2012,294,294,0
hyundai,genesiscoupe,2dot0t,2013,956,0,956
hyundai,genesiscoupe,2dot0t,2014,444,0,444
hyundai,genesiscoupe,2dott,2010,206,206,0
hyundai,genesiscoupe,2dott,2011,378,378,0
hyundai,genesiscoupe,2dott,2012,294,294,0
hyundai,genesiscoupe,2dott,2013,958,0,958
hyundai,genesiscoupe,2dott,2014,415,0,415
hyundai,genesiscoupe,2dottpremium,2010,146,146,0
hyundai,genesiscoupe,2dottpremium,2011,122,122,0
hyundai,genesiscoupe,2dottpremium,2012,110,110,0
hyundai,genesiscoupe,2dottpremium,2013,629,0,629
hyundai,genesiscoupe,2dottpremium,2014,153,0,153
hyundai,genesiscoupe,2dottrspec,2010,74,74,0
hyundai,genesiscoupe,2dottrspec,2011,28,28,0
hyundai,genesiscoupe,2dottrspec,2012,32,32,0
hyundai,genesiscoupe,2dottrspec,2013,177,0,177
hyundai,genesiscoupe,2dottrspec,2014,182,182,0
hyundai,genesiscoupe,2dotttrack,2010,96,96,0
hyundai,genesiscoupe,3dot8grandtouring,2010,92,92,0
hyundai,genesiscoupe,3dot8grandtouring,2011,134,134,0
hyundai,genesiscoupe,3dot8grandtouring,2012,100,100,0
hyundai,genesiscoupe,3dot8grandtouring,2013,735,0,735
hyundai,genesiscoupe,3dot8grandtouring,2014,130,130,0
hyundai,genesiscoupe,3dot8rspec,2011,72,72,0
hyundai,genesiscoupe,3dot8rspec,2012,76,76,0
hyundai,genesiscoupe,3dot8rspec,2013,89,0,89
hyundai,genesiscoupe,3dot8rspec,2014,42,42,0
hyundai,genesiscoupe,3dot8rspec,2015,289,0,289
hyundai,genesiscoupe,3dot8rspec,2016,233,0,233
hyundai,genesiscoupe,3dot8track,2010,92,92,0
hyundai,genesiscoupe,3dot8track,2011,96,96,0
hyundai,genesiscoupe,3dot8track,2012,190,190,0
hyundai,genesiscoupe,3dot8track,2013,1644,0,1644
hyundai,ioniqev,electric,2018,62,0,62
hyundai,ioniqpluginhybrid,base,2018,70,70,0
hyundai,ioniqpluginhybrid,limited,2018,248,248,0
hyundai,kona,limited,2018,11618,16,11602
hyundai,kona,se,2018,9477,766,8711
hyundai,kona,sel,2018,17868,2,17866
hyundai,kona,ultimate,2018,3313,0,3313
hyundai,santafe,gl,2001,14,14,0
hyundai,santafe,gls,2002,132,132,0
hyundai,santafe,gls,2003,214,214,0
hyundai,santafe,gls,2004,376,376,0
hyundai,santafe,gls,2005,1124,1124,0
hyundai,santafe,gls,2006,275,274,1
hyundai,santafe,gls,2007,1516,1516,0
hyundai,santafe,gls,2008,1526,1526,0
hyundai,santafe,gls,2009,1326,1326,0
hyundai,santafe,gls,2010,3278,3278,0
hyundai,santafe,gls,2011,2010,2010,0
hyundai,santafe,gls,2012,1795,1793,2
hyundai,santafe,gls,2013,1617,0,1617
hyundai,santafe,gls,2014,2375,1620,755
hyundai,santafe,gls,2015,8956,0,8956
hyundai,santafe,limited,2006,66,66,0
hyundai,santafe,limited,2007,1279,1278,1
hyundai,santafe,limited,2008,1172,1172,0
hyundai,santafe,limited,2009,1521,1520,1
hyundai,santafe,limited,2010,600,600,0
hyundai,santafe,limited,2011,976,976,0
hyundai,santafe,limited,2012,680,679,1
hyundai,santafe,limited,2013,585,584,1
hyundai,santafe,limited,2014,1969,0,1969
hyundai,santafe,limited,2015,2923,0,2923
hyundai,santafe,limited,2016,1416,0,1416
hyundai,santafe,limited,2017,266,266,0
hyundai,santafe,limited,2018,466,466,0
hyundai,santafe,lx,2001,16,16,0
hyundai,santafe,lx,2002,74,74,0
hyundai,santafe,lx,2003,28,28,0
hyundai,santafe,lx,2004,50,50,0
hyundai,santafe,lx,2005,196,196,0
hyundai,santafesport,2dot0lturbo,2014,5696,0,5696
hyundai,santafesport,2dot0lturbo,2015,5349,0,5349
hyundai,santafesport,2dot0lturbo,2016,2608,0,2608
hyundai,santafesport,2dot0lturbo,2017,1791,0,1791
hyundai,santafesport,2dot0lturbo,2018,7798,140,7658
hyundai,santafesport,2dot4l,2017,21861,0,21861
hyundai,santafesport,2dot4l,2018,18491,1282,17209
hyundai,sonata,base,2016,2299,1116,1183
hyundai,sonata,base,2017,2165,2164,1
hyundai,sonata,base,2018,21,20,1
hyundai,sonata,eco,2015,1441,0,1441
hyundai,sonata,eco,2016,276,0,276
hyundai,sonata,eco,2017,292,292,0
hyundai,sonata,eco,2018,309,308,1
hyundai,sonata,gl,2005,224,224,0
hyundai,sonata,gl,2006,244,244,0
hyundai,sonata,gls,2000,24,24,0
hyundai,sonata,gls,2001,14,14,0
hyundai,sonata,gls,2002,108,108,0
hyundai,sonata,gls,2003,250,250,0
hyundai,sonata,gls,2004,310,310,0
hyundai,sonata,gls,2005,208,208,0
hyundai,sonata,gls,2006,1150,1150,0
hyundai,sonata,gls,2007,668,668,0
hyundai,sonata,gls,2008,950,948,2
hyundai,sonata,gls,2009,1494,1494,0
hyundai,sonata,gls,2010,982,982,0
hyundai,sonata,gls,2011,1810,1810,0
hyundai,sonata,gls,2012,879,879,0
hyundai,sonata,gls,2013,2691,0,2691
hyundai,sonata,gls,2014,2891,0,2891
hyundai,sonata,limited,2007,401,400,1
hyundai,sonata,limited,2008,396,396,0
hyundai,sonata,limited,2009,747,746,1
hyundai,sonata,limited,2010,257,256,1
hyundai,sonata,limited,2011,1538,1538,0
hyundai,sonata,limited,2012,583,583,0
hyundai,sonata,limited,2013,1616,1616,0
hyundai,sonata,limited,2014,2494,556,1938
hyundai,sonata,limited,2015,1817,1816,1
hyundai,sonata,limited,2016,1990,1146,844
hyundai,sonata,limited,2017,1303,1302,1
hyundai,sonata,limited,2018,1245,1244,1
hyundai,sonata,limited2dot0t,2011,248,248,0
hyundai,sonata,limited2dot0t,2012,207,207,0
hyundai,sonata,limited2dot0t,2013,1324,0,1324
hyundai,sonata,limited2dot0t,2014,1210,1210,0
hyundai,sonata,limited2dot0t,2015,2717,0,2717
hyundai,sonata,limited2dot0t,2016,40,26,14
hyundai,sonata,limited2dot0t,2017,137,136,1
hyundai,sonata,limited2dot0t,2018,1348,1348,0
hyundai,sonata,limited2dot0tplus,2011,236,236,0
hyundai,sonata,limited2dot0tplus,2012,340,340,0
hyundai,sonata,limited2dot0tplus,2013,556,0,556
hyundai,sonata,limited2dot0tplus,2014,583,0,583
hyundai,sonata,limited2dot0tplus,2015,300,300,0
hyundai,sonata,limited2dot0tplus,2016,50,50,0
hyundai,sonata,limited2dot0tplus,2017,136,136,0
hyundai,sonata,limited2dot0tplus,2018,262,262,0
hyundai,sonata,lx,2002,84,84,0
hyundai,sonata,lx,2003,6,6,0
hyundai,sonata,lx,2004,34,34,0
hyundai,sonata,lx,2005,52,52,0
hyundai,sonata,lx,2006,410,410,0
hyundai,sonata,se,2007,452,452,0
hyundai,sonata,se,2008,90,90,0
hyundai,sonata,se,2009,224,224,0
hyundai,sonata,se,2010,68,68,0
hyundai,sonata,se,2011,1708,1708,0
hyundai,sonata,se,2012,1460,1460,0
hyundai,sonata,se,2013,2658,0,2658
hyundai,sonata,se,2014,2357,0,2357
hyundai,sonata,se,2015,1884,1884,0
hyundai,sonata,se,2016,2054,2054,0
hyundai,sonata,se,2017,2131,696,1435
hyundai,sonata,se,2018,1480,1480,0
hyundai,sonata,se2dot0t,2011,314,314,0
hyundai,sonata,se2dot0t,2012,184,184,0
hyundai,sonata,se2dot0t,2013,546,0,546
hyundai,sonata,se2dot0t,2014,510,0,510
hyundai,sonata,sel,2018,1729,1014,715
hyundai,sonata,sport,2015,2538,678,1860
hyundai,sonata,sport,2016,1711,1710,1
hyundai,sonata,sport,2017,2892,0,2892
hyundai,sonata,sport,2018,2074,122,1952
hyundai,sonata,sport2dot0t,2015,3048,0,3048
hyundai,sonata,sport2dot0t,2016,26,26,0
hyundai,sonata,sport2dot0t,2017,498,498,0
hyundai,sonata,sport2dot0t,2018,1574,1048,526
hyundai,sonatahybrid,base,2011,198,198,0
hyundai,sonatahybrid,base,2012,229,229,0
hyundai,sonatahybrid,base,2013,377,0,377
hyundai,sonatahybrid,base,2014,111,0,111
hyundai,sonatahybrid,base,2015,512,0,512
hyundai,sonatahybrid,base,2016,22,22,0
hyundai,sonatahybrid,limited,2013,551,0,551
hyundai,sonatahybrid,limited,2014,594,0,594
hyundai,sonatahybrid,limited,2015,528,0,528
hyundai,sonatahybrid,limited,2016,340,340,0
hyundai,sonatahybrid,limited,2017,624,0,624
hyundai,sonatahybrid,limited,2018,288,288,0
hyundai,sonatahybrid,se,2016,358,358,0
hyundai,sonatahybrid,se,2017,557,0,557
hyundai,sonatahybrid,se,2018,494,494,0
hyundai,tiburon,gs,2005,50,50,0
hyundai,tiburon,gs,2006,156,156,0
hyundai,tiburon,gs,2007,64,64,0
hyundai,tiburon,gs,2008,272,272,0
hyundai,tiburon,gt,2004,46,46,0
hyundai,tiburon,gt,2005,80,80,0
hyundai,tiburon,gt,2006,134,134,0
hyundai,tiburon,gt,2007,58,58,0
hyundai,tiburon,gt,2008,94,94,0
hyundai,tiburon,gtlimited,2008,22,22,0
hyundai,tiburon,se,2006,0,0,0
hyundai,tiburon,se,2007,18,18,0
hyundai,tiburon,se,2008,62,62,0
hyundai,tuscon,gl,2005,178,178,0
hyundai,tuscon,gl,2006,226,226,0
hyundai,tuscon,gl,2011,140,140,0
hyundai,tuscon,gl,2012,66,66,0
hyundai,tuscon,gl,2013,186,186,0
hyundai,tuscon,gls,2012,892,61,831
hyundai,tuscon,gls,2013,776,776,0
hyundai,tuscon,gls,2014,527,0,527
hyundai,tuscon,gls,2015,2382,0,2382
hyundai,tuscon,limited,2006,132,132,0
hyundai,tuscon,limited,2007,142,142,0
hyundai,tuscon,limited,2008,106,106,0
hyundai,tuscon,limited,2009,114,114,0
hyundai,tuscon,limited,2010,522,522,0
hyundai,tuscon,limited,2011,1081,1080,1
hyundai,tuscon,limited,2012,1698,0,1698
hyundai,tuscon,limited,2013,2341,756,1585
hyundai,tuscon,limited,2014,2681,0,2681
hyundai,tuscon,limited,2015,3066,0,3066
hyundai,tuscon,limited,2016,3353,856,2497
hyundai,tuscon,limited,2017,7653,0,7653
hyundai,tuscon,limited,2018,15039,6748,8291
hyundai,tuscon,lx,2005,66,66,0
hyundai,tuscon,night,2017,950,0,950
hyundai,tuscon,se,2007,212,212,0
hyundai,tuscon,se,2008,176,176,0
hyundai,tuscon,se,2009,140,140,0
hyundai,tuscon,se,2014,5014,0,5014
hyundai,tuscon,se,2015,6073,0,6073
hyundai,tuscon,se,2016,8854,0,8854
hyundai,tuscon,se,2017,20851,0,20851
hyundai,tuscon,se,2018,24229,3074,21155
hyundai,tuscon,sel,2018,24231,2676,21555
hyundai,tuscon,selplus,2018,26127,140,25987
hyundai,tuscon,seplus,2017,888,888,0
hyundai,tuscon,sport,2016,2395,0,2395
hyundai,tuscon,sport,2017,2226,2226,0
hyundai,tuscon,sport,2018,11658,0,11658
hyundai,tuscon,walkingdeadedition,2014,279,0,279
hyundai,veloster,2dot0,2019,4026,21,4005
hyundai,veloster,base,2012,3852,0,3852
hyundai,veloster,base,2013,4046,0,4046
hyundai,veloster,base,2014,2586,0,2586
hyundai,veloster,base,2015,2567,0,2567
hyundai,veloster,base,2016,4035,0,4035
hyundai,veloster,base,2017,3636,172,3464
hyundai,veloster,base,2019,4655,0,4655
hyundai,veloster,remix,2013,568,0,568
hyundai,veloster,turbo,2012,0,0,0
hyundai,veloster,turbo,2013,0,0,0
hyundai,veloster,turbo,2014,0,0,0
hyundai,veloster,turbo,2015,0,0,0
hyundai,veloster,turbo,2016,0,0,0
hyundai,veloster,turbo,2017,0,0,0
hyundai,veloster,turbo,2019,1968,0,1968
hyundai,veloster,turborallyedition,2016,0,0,0
hyundai,veloster,turborspec,2014,0,0,0
hyundai,veloster,turborspec,2015,0,0,0
hyundai,veloster,turborspec,2016,0,0,0
hyundai,veloster,turborspec,2017,0,0,0
hyundai,veloster,valueedition,2017,0,0,0
hyundai,veracruz,gls,2007,0,0,0
hyundai,veracruz,gls,2008,0,0,0
hyundai,veracruz,gls,2009,0,0,0
hyundai,veracruz,gls,2010,0,0,0
hyundai,veracruz,gls,2011,0,0,0
hyundai,veracruz,gls,2012,0,0,0
hyundai,veracruz,limited,2007,0,0,0
hyundai,veracruz,limited,2008,0,0,0
hyundai,veracruz,limited,2009,0,0,0
hyundai,veracruz,limited,2010,0,0,0
hyundai,veracruz,limited,2011,0,0,0
hyundai,veracruz,limited,2012,0,0,0
hyundai,xg300,l,2001,0,0,0
hyundai,xg350,l,2002,0,0,0
hyundai,xg350,l,2003,0,0,0
hyundai,xg350,l,2004,0,0,0
hyundai,xg350,l,2005,0,0,0
toyota,4runner,4wd,1996,4,4,0
toyota,4runner,4wd,1997,6,6,0
toyota,4runner,4wd,1998,46,46,0
toyota,4runner,4wd,1999,16,16,0
toyota,4runner,limited,2018,58007,0,58007
volkswagen,tiguan,4motion-auto-r-line,2014,248,248,0
volkswagen,tiguan,4motion-auto-r-line,2015,504,504,0
